Epoch,Train Loss,Validation Loss
1,1.0204054043292998,0.369116279399395
2,0.7010927002906799,0.24382992463707923
3,0.6146661708831788,0.24268796871602535
4,0.556108209657669,0.21978705987334252
5,0.5214731122732162,0.20414238875582813
6,0.48593774540424345,0.18791747968941927
7,0.47789595894813536,0.18240121403187515
8,0.39140545918345454,0.14026867858618497
9,0.36758342875242234,0.13749847083128988
10,0.3590257552862167,0.13283439760934562
11,0.34680976100564004,0.12735873062610625
12,0.3296210722029209,0.12381794655807317
13,0.32300235092639923,0.12728149945251643
14,0.3332954596400261,0.12244448702633381
15,0.316116301125288,0.12134539176039398
16,0.3075914250075817,0.12262062187679112
17,0.3204777267098427,0.1192310432292521
18,0.31899046148061755,0.13663125948794186
19,0.3125993617713451,0.12078848568983376
20,0.31023723002672193,0.12951751737445594
