Epoch,Train Loss,Validation Loss
1,0.8430925514221191,0.6446660232067108
2,0.905401997423172,1.0464519171714783
3,1.2030027908325196,1.5297884077072144
4,1.4232269624710083,1.7462255544662475
5,1.5196665676116943,1.619532395553589
6,1.5776336713790893,1.8309517461776734
7,1.6267881950378418,1.5263833894729615
8,1.427836737060547,1.1562558138847352
9,1.354871775817871,1.0939839380264282
10,1.3233187547683716,1.0832880918502807
11,1.3040751091003417,1.0629220933914185
12,1.2853513556480407,1.063007563495636
13,1.2839443321228028,1.0349297919273377
14,1.2727039775848388,1.0341279156684875
15,1.195493493747711,0.9271523056983948
16,1.1708448075294495,0.920686762046814
17,1.1530635664939881,0.9077509492874145
18,1.1482578345298766,0.8993406152248382
19,1.1388907954216003,0.8939772837162018
20,1.1355188084602357,0.8991245447158813
21,1.13922766456604,0.8734688529014587
22,1.12531486120224,0.8784967721939086
23,1.1194448179244996,0.8703236720561981
24,1.1142483681678772,0.8609102415561676
25,1.1106426993370055,0.872749931049347
26,1.1048248835563659,0.8776200489521027
27,1.1087136096000672,0.8695059782028198
28,1.110142812728882,0.8726429965496063
29,1.1100183217048645,0.8721180941581727
30,1.1079422550201417,0.8621437695980072
31,1.1060510665893555,0.8687752541065216
32,1.1054591104507445,0.8705322826385498
33,1.1072273816108704,0.8582829022407532
34,1.1108526616096497,0.8771632112979889
35,1.1097064105987549,0.8667209461688995
36,1.1096801099777223,0.8628058413028717
37,1.1125581632614137,0.8683153060913086
38,1.1121000144958497,0.8656822034358979
39,1.1037573051452636,0.8761579539299011
40,1.1041624398231507,0.8715488778114319
