Epoch,Train Loss,Validation Loss
1,1.0545629162311554,0.44965946387052536
2,0.8158242967128754,0.36274863803386687
3,0.7258532600402832,0.33409545782208444
4,0.6856669993400574,0.3355171642959118
5,0.6456807409763337,0.2700633012056351
6,0.6273290592670441,0.29156429979205134
7,0.603115936923027,0.26817828221321105
8,0.4623604625940323,0.1816316685318947
9,0.4134706546187401,0.1771299056272954
10,0.3918437322616577,0.16446908475980163
11,0.372345376098156,0.1628602117560804
12,0.35501758134961126,0.1602865293957293
13,0.3458933690905571,0.16492271717637777
14,0.34342916026115416,0.15379053016342223
15,0.32522107599675654,0.1498446825833991
16,0.31060245003700254,0.15055601284950973
17,0.32165621438026426,0.14791068212902173
18,0.3139599452495575,0.14832998230084776
19,0.3112379542410374,0.14944094200786204
20,0.3103920626163483,0.15052442181818187
