Epoch,Train Loss,Validation Loss
1,1.4276741533915203,1.2200943678538005
2,1.0733063551161024,0.9998075659010145
3,0.930244054306878,0.8671731951713562
4,0.833552946832445,0.8282991897159152
5,0.7572616369777255,0.789196317492591
6,0.6954403480052948,0.7889983355734084
7,0.6413438605944316,0.7891428925143348
8,0.47929131549994153,0.6586305160019132
9,0.42824245523081883,0.6563861802895864
10,0.3975622522486581,0.6669933854103088
11,0.37401973537074196,0.6720344128555722
12,0.34843349469237855,0.692487247329288
13,0.32249579298231335,0.702533123864068
14,0.29885143827464844,0.7197456438302994
15,0.2571505199631055,0.7117163452545802
16,0.24693401421176062,0.7110946809053421
17,0.24339348415798612,0.7194157991793421
18,0.23743608417510986,0.7222938437514835
19,0.23364491815169652,0.7220757823096381
20,0.23233831270270877,0.7283321126514011
21,0.22820549773110282,0.7353658063570658
22,0.22130547255807453,0.731397335184945
23,0.2219851321849558,0.7346800296439064
24,0.22118546564446556,0.7374019706434674
25,0.22188569214741388,0.7346074522018433
26,0.21921999937428369,0.7350427981323666
27,0.221083670021428,0.7304311924007204
28,0.21763703678448995,0.733365076245202
29,0.21802859706481298,0.728494906340705
30,0.21765097650223308,0.7326033232371012
31,0.21777120600276523,0.7352947116957771
32,0.21656960926188362,0.7375074380715688
33,0.21892916893363,0.7388781123691135
34,0.2163019544283549,0.732801407315996
35,0.21639891034232245,0.7404951017883089
36,0.21921059305535423,0.7329354692247179
37,0.2177940992626879,0.7383309618234635
38,0.21778320570521884,0.7289645981576708
39,0.21615473860104878,0.7339959359857771
40,0.21967831687927247,0.7357324174457126
