Epoch,Train Loss,Validation Loss
1,1.533127145576477,0.5958600826263428
2,0.9098824662208557,0.36451880521774294
3,0.7576933274269104,0.2797892431259155
4,0.673802676153183,0.22833701549768448
5,0.627500631070137,0.21289801577329637
6,0.5946080598592758,0.20720191705226898
7,0.5763662715673447,0.17637564344853163
8,0.5295120510816574,0.17355603270679712
9,0.5301967774868012,0.1736113862261176
10,0.5312053139209747,0.16852516947835683
11,0.5224435053229332,0.16826724986732006
12,0.5122682694196701,0.1667919592231512
13,0.5142931450843811,0.1667666379392147
14,0.5133421297073364,0.16260524314641953
15,0.5061573520898819,0.16162385548949243
16,0.4962076046705246,0.16295101172029972
17,0.5096355983972549,0.16164724602252245
18,0.5091150266647338,0.16047225788831712
19,0.5045486094236374,0.16341116437911987
20,0.49401135413646696,0.16527983653992415
21,0.5023558577299118,0.16373129908144474
22,0.4980686977148056,0.16231329572051764
23,0.5016643946170807,0.16243072816580534
24,0.4986658680200577,0.1621541943743825
25,0.504807281923294,0.16295942700356245
26,0.5103576102972031,0.16274569067060948
27,0.4945357380867004,0.16057774095386268
28,0.498510891020298,0.16262866588532926
29,0.5004045155763626,0.16650433106571436
30,0.5096469928264618,0.16122431816458702
31,0.5058165615797043,0.16171930758804082
32,0.5053273920297623,0.16361964043974878
33,0.5122595705032349,0.16529361507445572
34,0.5029400116205216,0.1646555523082614
35,0.5047041692018509,0.16134948606044053
36,0.5029176582574845,0.1630664633408189
37,0.5091044213294983,0.1609740093767643
38,0.5030452754259109,0.16083699137419463
39,0.4976309511423111,0.16395067217946052
40,0.5012562034845353,0.16274911875724793
