Epoch,Train Loss,Validation Loss
1,1.42287130168279,1.241376777903239
2,1.062095937262641,0.9592057574590047
3,0.9225521291097005,0.8725638443946838
4,0.8274421712663439,0.8461516594568889
5,0.753531306468116,0.7891858457088471
6,0.6933841084321339,0.7682154808362325
7,0.6393681576251984,0.7292656727208031
8,0.47226010899278853,0.6552273471567366
9,0.43071591165065765,0.6603092579099867
10,0.39494646593729654,0.6643020656082366
11,0.3676135453833474,0.6699580066601435
12,0.34497691711319817,0.6818344905005561
13,0.32134676366117265,0.7027149344497257
14,0.29828644768132107,0.7166841333442264
15,0.2548584735340542,0.7115685118383831
16,0.2457897134900093,0.7120539005385504
17,0.24286519205040402,0.7137501632054647
18,0.23701570910082922,0.7125031728320652
19,0.23304596075349385,0.7227385426441828
20,0.2302968787537681,0.728883493455251
21,0.22496546110179688,0.7296214815881518
22,0.2202747957057423,0.729621061791314
23,0.21989194587071736,0.7309541481335958
24,0.21991304991112814,0.729152262740665
25,0.2197594201260143,0.7261489041646322
26,0.2180464637623893,0.7221324451287587
27,0.21832888287703195,0.7363294621891445
28,0.21872247138023376,0.7242406272596783
29,0.21816613092223802,0.7292685930066638
30,0.21730347813367842,0.7304406551573012
31,0.21895990024341477,0.7351781118445926
32,0.21800085306829875,0.7265476135465834
33,0.21632484580344624,0.7318320059352451
34,0.21677036725812487,0.7372560779942406
35,0.2155711134817865,0.7341375570986006
36,0.21793436063726743,0.7290377068307665
37,0.21569364195664723,0.7318570297585594
38,0.21618837848305703,0.7305099151584837
39,0.21720557101302676,0.7345505993127823
40,0.21715842806100846,0.7365255051241981
