Epoch,Train Loss,Validation Loss
1,2.156406782531738,2.0426115475548636
2,2.128551212056478,2.044545804807875
3,2.1127149489508734,2.0252154710557724
4,2.0957049209594727,1.973209897655911
5,2.0902407287809583,1.9792162396325006
6,2.081603509648641,2.0282181766086156
7,2.084191750547621,1.9790309762954712
8,2.016094566175673,1.9137761418660482
9,2.013005623287625,1.8979836046854655
10,2.0100236419677735,1.9413694554222956
11,2.0095904121398926,1.8988647707833184
12,2.005731966739231,1.888197257063124
13,2.0007074857499862,1.8943725065231323
14,1.9986479560428196,1.8706150525199043
15,1.962085249625312,1.853812897131178
16,1.9543213640636867,1.856698194079929
17,1.9532383371988933,1.8527684895621406
18,1.9510318734063044,1.8439955780453152
19,1.9498612699720594,1.839702347776625
20,1.945882791964213,1.8443154064602323
21,1.9457728860643175,1.854772799258762
22,1.9289585723029243,1.82884539542728
23,1.932405666923523,1.822428560977512
24,1.927041042497423,1.8226327799479167
25,1.9301843233320448,1.8196602135128446
26,1.9254532192230225,1.8187134709676107
27,1.928129047817654,1.8185296175638834
28,1.9271694715499879,1.8174470174577502
29,1.9219846680111354,1.815864620844523
30,1.923878912226359,1.816333832083808
31,1.924899799791972,1.815049242846171
32,1.9243483101314969,1.8154167481104533
33,1.923386689037747,1.8156000547409057
34,1.9202628794140286,1.8151150946299235
35,1.9189486759609646,1.8148177735010782
36,1.9252604061550564,1.8147180060280694
37,1.9215981772528754,1.814540844514635
38,1.9219135425567626,1.8145704521814983
39,1.9200894758436415,1.814592059220208
40,1.9199100048065185,1.8146049885431925
