Epoch,Train Loss,Validation Loss
1,1.459650874900818,1.284078392791748
2,1.122172627682156,1.0524270697487725
3,0.9793144086625841,0.9454408633020189
4,0.8841928760740492,0.9229223370022244
5,0.813160241370731,0.8544156968010796
6,0.7503858934137556,0.8409254644870758
7,0.7011095672925314,0.8184070514572991
8,0.540647524409824,0.7123582040786743
9,0.49588261540200973,0.7223954391002655
10,0.4687533097187678,0.7215607810974121
11,0.44338414612081317,0.7294798202355702
12,0.4209348967234294,0.7394823581536611
13,0.4006169332318836,0.7591628413624234
14,0.37830746219423084,0.7712433199034797
15,0.3374575643738111,0.7697494437085257
16,0.33009720890786914,0.7698817939069535
17,0.32601088256835936,0.7745285107718574
18,0.3210583752261268,0.7790232470300462
19,0.32030785182317095,0.7879080387327406
20,0.31311510294410916,0.7917472977293862
